,COUNTYFP,VAP,NAME,WVAP,BVAP,HVAP,LG18P_BARN,LG18P_KOBE,OVAP,TOT_VOTES,factor,WVAP_pct,BVAP_pct,HVAP_pct,OVAP_pct,LG18PNone,LG18P_BARN_pct,LG18P_KOBE_pct,LG18PNone_pct
3829,55079,1658,West Allis,1207,97,260,115,43,94,1658,1.0,0.7279855247285887,0.05850422195416164,0.15681544028950542,0.05669481302774427,1500,0.06936067551266586,0.025934861278648975,0.9047044632086851
3830,55079,1923,West Allis,1458,132,230,120,76,103,1923,1.0,0.7581903276131046,0.0686427457098284,0.11960478419136765,0.053562142485699425,1727,0.062402496099843996,0.039521580863234526,0.8980759230369215
3831,55079,1639,West Allis,1186,119,219,116,59,115,1639,1.0,0.7236119585112873,0.0726052471018914,0.13361805979255645,0.0701647345942648,1464,0.07077486272117145,0.03599755948749237,0.8932275777913362
3832,55079,2079,West Allis,1593,147,255,109,76,84,2079,1.0,0.7662337662337663,0.0707070707070707,0.12265512265512266,0.04040404040404041,1894,0.05242905242905243,0.03655603655603656,0.911014911014911
3833,55079,2066,West Allis,1383,120,425,119,48,138,2066,1.0,0.6694094869312681,0.05808325266214908,0.20571151984511132,0.06679574056147145,1899,0.05759922555663117,0.023233301064859633,0.9191674733785092
3834,55079,2066,West Allis,1690,66,205,138,84,105,2066,1.0,0.8180058083252663,0.031945788964181994,0.09922555663117134,0.050822846079380445,1844,0.06679574056147145,0.04065827686350436,0.8925459825750242
3835,55079,1874,West Allis,1514,38,195,105,65,127,1874,1.0,0.807897545357524,0.020277481323372464,0.10405549626467449,0.06776947705442903,1704,0.056029882604055496,0.03468516542155817,0.9092849519743863
3836,55079,2355,West Allis,2047,66,125,166,96,117,2355,1.0,0.8692144373673036,0.02802547770700637,0.05307855626326964,0.049681528662420385,2093,0.07048832271762208,0.04076433121019108,0.8887473460721869
3837,55079,1700,West Allis,1254,141,187,104,47,118,1700,1.0,0.7376470588235294,0.08294117647058824,0.11,0.06941176470588235,1549,0.0611764705882353,0.027647058823529413,0.9111764705882353
3838,55079,1727,West Allis,1320,104,180,92,41,123,1727,1.0,0.7643312101910829,0.06022003474232773,0.10422698320787492,0.07122177185871453,1594,0.05327156919513607,0.02374059061957151,0.9229878401852925
3839,55079,1520,West Allis,1242,65,141,99,47,72,1520,1.0,0.8171052631578948,0.04276315789473684,0.09276315789473684,0.04736842105263158,1374,0.06513157894736842,0.030921052631578946,0.9039473684210526
3840,55079,2101,West Allis,1605,103,260,108,83,133,2101,1.0,0.7639219419324131,0.04902427415516421,0.12375059495478344,0.06330318895763921,1910,0.05140409328891004,0.039504997620180865,0.9090909090909091
3841,55079,2286,West Allis,1856,73,210,142,100,147,2286,1.0,0.8118985126859143,0.031933508311461065,0.09186351706036745,0.06430446194225722,2044,0.0621172353455818,0.04374453193350831,0.8941382327209099
3842,55079,2202,West Allis,1840,73,162,136,91,127,2202,1.0,0.8356039963669392,0.033151680290644865,0.07356948228882834,0.057674841053587646,1975,0.061762034514078114,0.041326067211625794,0.8969118982742961
3843,55079,1627,West Allis,1197,86,225,110,65,119,1627,1.0,0.7357098955132145,0.0528580208973571,0.13829133374308544,0.07314074984634296,1452,0.06760909649661954,0.03995082974800246,0.892440073755378
3844,55079,2283,West Allis,1648,153,205,131,64,277,2283,1.0,0.7218572054314498,0.06701708278580815,0.08979413053000437,0.12133158125273763,2088,0.057380639509417436,0.02803328953131844,0.9145860709592641
3845,55079,1690,West Allis,1237,125,195,98,58,133,1690,1.0,0.7319526627218935,0.07396449704142012,0.11538461538461539,0.07869822485207101,1534,0.05798816568047337,0.03431952662721893,0.9076923076923077
3846,55079,2088,West Allis,1678,107,179,105,81,124,2088,1.0,0.803639846743295,0.05124521072796935,0.085727969348659,0.05938697318007663,1902,0.05028735632183908,0.03879310344827586,0.9109195402298851
3847,55079,1723,West Allis,1195,220,174,115,40,134,1723,1.0,0.693557748113755,0.1276842716192687,0.10098665118978525,0.07777132907719095,1568,0.06674405107370865,0.023215322112594312,0.910040626813697
3848,55079,1885,West Allis,1543,98,126,110,92,118,1885,1.0,0.8185676392572945,0.0519893899204244,0.06684350132625995,0.06259946949602122,1683,0.058355437665782495,0.04880636604774536,0.8928381962864721
3849,55079,748,West Milwaukee,353,107,228,43,15,60,748,1.0,0.47192513368983957,0.14304812834224598,0.3048128342245989,0.08021390374331551,690,0.05748663101604278,0.020053475935828877,0.9224598930481284
3850,55079,342,West Milwaukee,190,43,94,21,7,15,342,1.0,0.5555555555555556,0.12573099415204678,0.27485380116959063,0.043859649122807015,314,0.06140350877192982,0.02046783625730994,0.9181286549707602
3851,55079,559,West Milwaukee,326,52,151,40,13,30,559,1.0,0.5831842576028623,0.09302325581395349,0.2701252236135957,0.05366726296958855,506,0.07155635062611806,0.023255813953488372,0.9051878354203936
3852,55079,544,West Milwaukee,307,65,154,39,13,18,544,1.0,0.5643382352941176,0.11948529411764706,0.28308823529411764,0.03308823529411765,492,0.07169117647058823,0.02389705882352941,0.9044117647058824
3853,55079,500,West Milwaukee,145,112,186,27,10,57,500,1.0,0.29,0.224,0.372,0.114,463,0.054,0.02,0.926
3854,55079,502,West Milwaukee,258,105,116,35,12,23,502,1.0,0.5139442231075697,0.20916334661354583,0.23107569721115537,0.045816733067729085,455,0.0697211155378486,0.02390438247011952,0.9063745019920318
3855,55079,933,Whitefish Bay,849,6,26,129,62,52,933,1.0,0.909967845659164,0.006430868167202572,0.027867095391211148,0.055734190782422297,742,0.1382636655948553,0.06645230439442658,0.7952840300107181
3856,55079,673,Whitefish Bay,639,3,3,97,46,28,673,1.0,0.9494799405646359,0.004457652303120356,0.004457652303120356,0.041604754829123326,530,0.14413075780089152,0.06835066864784546,0.787518573551263
3857,55079,524,Whitefish Bay,459,8,14,104,28,43,524,1.0,0.8759541984732825,0.015267175572519083,0.026717557251908396,0.08206106870229007,392,0.1984732824427481,0.05343511450381679,0.7480916030534351
3858,55079,997,Whitefish Bay,910,15,21,180,50,51,997,1.0,0.9127382146439318,0.015045135406218655,0.02106318956870612,0.05115346038114343,767,0.18054162487462388,0.05015045135406219,0.769307923771314
3859,55079,829,Whitefish Bay,717,20,41,147,39,51,829,1.0,0.864897466827503,0.024125452352231604,0.04945717732207479,0.061519903498190594,643,0.1773220747889023,0.047044632086851626,0.7756332931242461
3860,55079,891,Whitefish Bay,797,18,22,159,42,54,891,1.0,0.8945005611672279,0.020202020202020204,0.024691358024691357,0.06060606060606061,690,0.17845117845117844,0.04713804713804714,0.7744107744107744
3861,55079,941,Whitefish Bay,756,57,47,181,49,81,941,1.0,0.8034006376195537,0.06057385759829968,0.04994686503719448,0.08607863974495218,711,0.19234856535600425,0.052072263549415514,0.7555791710945803
3862,55079,845,Whitefish Bay,712,15,38,172,44,80,845,1.0,0.842603550295858,0.01775147928994083,0.04497041420118343,0.09467455621301775,629,0.20355029585798817,0.05207100591715976,0.744378698224852
3863,55079,1063,Whitefish Bay,723,135,63,210,46,142,1063,1.0,0.6801505174035748,0.12699905926622765,0.059266227657572904,0.13358419567262464,807,0.1975540921919097,0.043273753527751646,0.7591721542803387
3864,55079,1063,Whitefish Bay,960,11,18,224,57,74,1063,1.0,0.90310442144873,0.010348071495766699,0.016933207902163686,0.06961429915333961,782,0.21072436500470368,0.053621825023518345,0.735653809971778
3865,55079,804,Whitefish Bay,669,19,34,159,34,82,804,1.0,0.832089552238806,0.0236318407960199,0.04228855721393035,0.10199004975124377,611,0.19776119402985073,0.04228855721393035,0.7599502487562189
3866,55079,982,Whitefish Bay,866,13,29,199,58,74,982,1.0,0.8818737270875764,0.013238289205702648,0.029531568228105907,0.07535641547861507,725,0.20264765784114053,0.059063136456211814,0.7382892057026477
3867,55081,600,Adrian,568,2,12,28,22,18,600,1.0,0.9466666666666667,0.0033333333333333335,0.02,0.03,550,0.04666666666666667,0.03666666666666667,0.9166666666666666
3868,55081,679,Angelo,610,6,29,19,15,34,679,1.0,0.898379970544919,0.008836524300441826,0.042709867452135494,0.050073637702503684,645,0.027982326951399118,0.022091310751104567,0.9499263622974963
3869,55081,273,Angelo,209,31,23,5,4,10,273,1.0,0.7655677655677655,0.11355311355311355,0.08424908424908426,0.03663003663003663,264,0.018315018315018316,0.014652014652014652,0.967032967032967
3870,55081,247,Angelo,243,2,2,7,6,0,247,1.0,0.9838056680161943,0.008097165991902834,0.008097165991902834,0.0,234,0.02834008097165992,0.024291497975708502,0.9473684210526315
3871,55081,959,Byron,841,1,13,31,19,104,959,1.0,0.8769551616266945,0.0010427528675703858,0.013555787278415016,0.10844629822732013,909,0.03232533889468196,0.01981230448383733,0.9478623566214807
3872,55081,484,Cashton,379,7,88,21,11,10,484,1.0,0.7830578512396694,0.014462809917355372,0.18181818181818182,0.02066115702479339,452,0.04338842975206612,0.022727272727272728,0.9338842975206612
3873,55081,374,Cashton,347,1,20,18,10,6,374,1.0,0.9278074866310161,0.00267379679144385,0.053475935828877004,0.016042780748663103,346,0.0481283422459893,0.026737967914438502,0.9251336898395722
3875,55081,449,Clifton,434,0,1,22,14,14,449,1.0,0.9665924276169265,0.0,0.0022271714922048997,0.031180400890868598,413,0.04899777282850779,0.031180400890868598,0.9198218262806236
3876,55081,507,Glendale,489,1,3,14,7,14,507,1.0,0.9644970414201184,0.0019723865877712033,0.005917159763313609,0.027613412228796843,486,0.027613412228796843,0.013806706114398421,0.9585798816568047
3877,55081,361,Grant,346,0,7,12,4,8,361,1.0,0.9584487534626038,0.0,0.019390581717451522,0.0221606648199446,345,0.0332409972299169,0.0110803324099723,0.9556786703601108
3878,55081,345,Greenfield,328,2,4,7,11,11,345,1.0,0.9507246376811594,0.005797101449275362,0.011594202898550725,0.03188405797101449,327,0.020289855072463767,0.03188405797101449,0.9478260869565217
3879,55081,170,Greenfield,157,1,0,2,4,12,170,1.0,0.9235294117647059,0.0058823529411764705,0.0,0.07058823529411765,164,0.011764705882352941,0.023529411764705882,0.9647058823529412
3880,55081,553,Jefferson,531,1,12,20,17,9,553,1.0,0.9602169981916817,0.0018083182640144665,0.0216998191681736,0.0162748643761302,516,0.03616636528028933,0.03074141048824593,0.9330922242314648
3881,55081,381,Kendall,350,8,11,16,16,12,381,1.0,0.9186351706036745,0.02099737532808399,0.028871391076115485,0.031496062992125984,349,0.04199475065616798,0.04199475065616798,0.916010498687664
3882,55081,248,Lafayette,242,2,1,5,4,3,248,1.0,0.9758064516129032,0.008064516129032258,0.004032258064516129,0.012096774193548387,239,0.020161290322580645,0.016129032258064516,0.9637096774193549
3883,55081,120,Lafayette,51,18,34,2,2,17,120,1.0,0.425,0.15,0.2833333333333333,0.14166666666666666,116,0.016666666666666666,0.016666666666666666,0.9666666666666667
3884,55081,579,Leon,559,2,9,23,20,9,579,1.0,0.9654576856649395,0.0034542314335060447,0.015544041450777202,0.015544041450777202,536,0.039723661485319514,0.03454231433506045,0.92573402417962
3885,55081,263,Leon,243,2,10,9,8,8,263,1.0,0.9239543726235742,0.0076045627376425855,0.03802281368821293,0.030418250950570342,246,0.034220532319391636,0.030418250950570342,0.935361216730038
3886,55081,623,Lincoln,595,0,2,12,8,26,623,1.0,0.9550561797752809,0.0,0.0032102728731942215,0.04173354735152488,603,0.019261637239165328,0.012841091492776886,0.9678972712680578
3887,55081,739,Little Falls,696,6,11,22,20,26,739,1.0,0.9418132611637348,0.008119079837618403,0.014884979702300407,0.035182679296346414,697,0.029769959404600813,0.02706359945872801,0.9431664411366711
3888,55081,433,Little Falls,421,0,0,14,13,12,433,1.0,0.9722863741339491,0.0,0.0,0.02771362586605081,406,0.03233256351039261,0.03002309468822171,0.9376443418013857
3889,55081,72,Melvina,70,1,0,3,4,1,72,1.0,0.9722222222222222,0.013888888888888888,0.0,0.013888888888888888,65,0.041666666666666664,0.05555555555555555,0.9027777777777778
3890,55081,152,New Lyme,146,0,0,7,4,6,152,1.0,0.9605263157894737,0.0,0.0,0.039473684210526314,141,0.046052631578947366,0.02631578947368421,0.9276315789473685
3891,55081,421,Norwalk,310,2,95,19,15,14,421,1.0,0.7363420427553444,0.004750593824228029,0.22565320665083136,0.0332541567695962,387,0.04513064133016627,0.035629453681710214,0.9192399049881235
3892,55081,237,Oakdale,221,4,5,5,2,7,237,1.0,0.9324894514767933,0.016877637130801686,0.02109704641350211,0.029535864978902954,230,0.02109704641350211,0.008438818565400843,0.9704641350210971
3893,55081,549,Oakdale,531,2,2,13,11,14,549,1.0,0.9672131147540983,0.0036429872495446266,0.0036429872495446266,0.025500910746812388,525,0.023679417122040074,0.020036429872495445,0.9562841530054644
3895,55081,590,Portland,565,0,15,18,27,10,590,1.0,0.9576271186440678,0.0,0.025423728813559324,0.01694915254237288,545,0.030508474576271188,0.04576271186440678,0.923728813559322
3896,55081,366,Ridgeville,345,5,10,32,7,6,366,1.0,0.9426229508196722,0.01366120218579235,0.0273224043715847,0.01639344262295082,327,0.08743169398907104,0.01912568306010929,0.8934426229508197
3898,55081,86,Scott,83,0,2,1,0,1,86,1.0,0.9651162790697675,0.0,0.023255813953488372,0.011627906976744186,85,0.011627906976744186,0.0,0.9883720930232558
3899,55081,441,Sheldon,424,1,3,13,8,13,441,1.0,0.9614512471655329,0.0022675736961451248,0.006802721088435374,0.02947845804988662,420,0.02947845804988662,0.018140589569160998,0.9523809523809523
3900,55081,502,Sparta,459,6,17,19,11,20,502,1.0,0.9143426294820717,0.01195219123505976,0.03386454183266932,0.0398406374501992,472,0.037848605577689244,0.021912350597609563,0.9402390438247012
3901,55081,325,Sparta,299,3,6,13,7,17,325,1.0,0.92,0.009230769230769232,0.018461538461538463,0.052307692307692305,305,0.04,0.021538461538461538,0.9384615384615385
3902,55081,277,Sparta,244,2,14,10,5,17,277,1.0,0.8808664259927798,0.007220216606498195,0.05054151624548736,0.061371841155234655,262,0.036101083032490974,0.018050541516245487,0.9458483754512635
3903,55081,599,Sparta,528,14,27,27,16,30,599,1.0,0.8814691151919867,0.02337228714524207,0.045075125208681135,0.05008347245409015,556,0.045075125208681135,0.02671118530884808,0.9282136894824707
3904,55081,457,Sparta,410,4,26,18,10,17,457,1.0,0.8971553610503282,0.0087527352297593,0.05689277899343545,0.037199124726477024,429,0.03938730853391685,0.02188183807439825,0.9387308533916849
3905,55081,335,Sparta,315,8,5,14,8,7,335,1.0,0.9402985074626866,0.023880597014925373,0.014925373134328358,0.020895522388059702,313,0.041791044776119404,0.023880597014925373,0.9343283582089552
3906,55081,577,Sparta,528,9,27,23,13,13,577,1.0,0.9150779896013865,0.01559792027729636,0.04679376083188908,0.022530329289428077,541,0.03986135181975736,0.022530329289428077,0.9376083188908145
3907,55081,382,Sparta,337,7,21,15,8,17,382,1.0,0.8821989528795812,0.01832460732984293,0.0549738219895288,0.04450261780104712,359,0.03926701570680628,0.020942408376963352,0.9397905759162304
3908,55081,635,Sparta,478,13,103,21,12,41,635,1.0,0.752755905511811,0.02047244094488189,0.16220472440944883,0.06456692913385827,602,0.03307086614173228,0.01889763779527559,0.9480314960629921
3909,55081,395,Sparta,306,7,66,18,10,16,395,1.0,0.7746835443037975,0.017721518987341773,0.1670886075949367,0.04050632911392405,367,0.04556962025316456,0.02531645569620253,0.9291139240506329
3910,55081,919,Sparta,708,29,127,19,17,55,919,1.0,0.7704026115342764,0.031556039173014146,0.1381936887921654,0.05984766050054407,883,0.020674646354733407,0.018498367791077257,0.9608269858541894
3911,55081,271,Sparta,231,6,27,8,7,7,271,1.0,0.8523985239852399,0.02214022140221402,0.0996309963099631,0.025830258302583026,256,0.02952029520295203,0.025830258302583026,0.9446494464944649
3912,55081,270,Sparta,225,5,28,8,7,12,270,1.0,0.8333333333333334,0.018518518518518517,0.1037037037037037,0.044444444444444446,255,0.02962962962962963,0.025925925925925925,0.9444444444444444
3913,55081,676,Sparta,607,7,40,22,19,22,676,1.0,0.8979289940828402,0.010355029585798817,0.05917159763313609,0.03254437869822485,635,0.03254437869822485,0.028106508875739646,0.9393491124260355
3914,55081,560,Sparta,481,3,49,18,16,27,560,1.0,0.8589285714285714,0.005357142857142857,0.0875,0.048214285714285716,526,0.03214285714285714,0.02857142857142857,0.9392857142857143
3915,55081,317,Sparta,297,1,9,11,9,10,317,1.0,0.9369085173501577,0.0031545741324921135,0.028391167192429023,0.031545741324921134,297,0.03470031545741325,0.028391167192429023,0.9369085173501577
3919,55081,3,Sparta,3,0,0,0,0,0,3,1.0,1.0,0.0,0.0,0.0,3,0.0,0.0,1.0
3921,55081,488,Sparta,474,2,3,18,14,9,488,1.0,0.9713114754098361,0.004098360655737705,0.006147540983606557,0.018442622950819672,456,0.036885245901639344,0.028688524590163935,0.9344262295081968
3922,55081,712,Sparta,675,6,10,28,22,21,712,1.0,0.9480337078651685,0.008426966292134831,0.014044943820224719,0.02949438202247191,662,0.03932584269662921,0.03089887640449438,0.9297752808988764
3923,55081,69,Sparta,64,0,0,3,2,5,69,1.0,0.927536231884058,0.0,0.0,0.07246376811594203,64,0.043478260869565216,0.028985507246376812,0.927536231884058
3924,55081,43,Sparta,39,0,2,1,1,2,43,1.0,0.9069767441860465,0.0,0.046511627906976744,0.046511627906976744,41,0.023255813953488372,0.023255813953488372,0.9534883720930233
3925,55081,411,Sparta,393,1,10,18,17,7,411,1.0,0.9562043795620438,0.0024330900243309003,0.024330900243309004,0.0170316301703163,376,0.043795620437956206,0.0413625304136253,0.9148418491484185
3926,55081,761,Sparta,730,5,8,35,31,18,761,1.0,0.9592641261498029,0.006570302233902759,0.010512483574244415,0.023653088042049936,695,0.045992115637319315,0.040735873850197106,0.9132720105124835
3927,55081,390,Tomah,347,18,13,14,9,12,390,1.0,0.8897435897435897,0.046153846153846156,0.03333333333333333,0.03076923076923077,367,0.035897435897435895,0.023076923076923078,0.941025641025641
3928,55081,542,Tomah,435,32,18,18,12,57,542,1.0,0.8025830258302583,0.05904059040590406,0.033210332103321034,0.10516605166051661,512,0.033210332103321034,0.02214022140221402,0.9446494464944649
