,COUNTY,VAP,NAME,WVAP,SEN12PD_BC,SEN12PD_CM,OVAP,TOT_VOTES,factor,WVAP_pct,OVAP_pct,SEN12PDNone,SEN12PD_BC_pct,SEN12PD_CM_pct,SEN12PDNone_pct
1057,Baltimore City,2778,Baltimore City Precinct 27-032,1010,213,44,1768,2778,1,0.36357091432685384,0.6364290856731462,2521,0.07667386609071274,0.01583873290136789,0.9074874010079194
1060,Baltimore City,1703,Baltimore City Precinct 27-030,58,133,30,1645,1703,1,0.03405754550792719,0.9659424544920728,1540,0.07809747504403992,0.017615971814445096,0.904286553141515
1061,Baltimore City,2334,Baltimore City Precinct 27-031,141,242,57,2193,2334,1,0.060411311053984576,0.9395886889460154,2035,0.1036846615252785,0.02442159383033419,0.8718937446443873
1062,Baltimore City,2547,Baltimore City Precinct 27-022,207,319,68,2340,2547,1,0.0812720848056537,0.9187279151943463,2160,0.12524538672948568,0.026698076168040832,0.8480565371024735
1063,Baltimore City,2765,Baltimore City Precinct 27-021,234,233,58,2531,2765,1,0.08462929475587704,0.915370705244123,2474,0.08426763110307414,0.020976491862567812,0.894755877034358
1064,Baltimore City,2623,Baltimore City Precinct 27-020,377,194,46,2246,2623,1,0.14372855508959206,0.856271444910408,2383,0.07396111322912695,0.017537171178040413,0.9085017155928327
1066,Baltimore City,1108,Baltimore City Precinct 08-001,657,89,9,451,1108,1,0.5929602888086642,0.40703971119133575,1010,0.08032490974729242,0.008122743682310469,0.9115523465703971
1067,Baltimore City,1540,Baltimore City Precinct 08-002,183,106,15,1357,1540,1,0.11883116883116883,0.8811688311688312,1419,0.06883116883116883,0.00974025974025974,0.9214285714285714
1068,Baltimore City,2756,Baltimore City Precinct 26-021,263,62,15,2493,2756,1,0.09542815674891146,0.9045718432510885,2679,0.022496371552975326,0.00544267053701016,0.9720609579100146
1069,Baltimore City,813,Baltimore City Precinct 26-022,102,46,11,711,813,1,0.12546125461254612,0.8745387453874539,756,0.056580565805658053,0.013530135301353014,0.9298892988929889
1070,Baltimore City,586,Baltimore City Precinct 27-002,406,82,10,180,586,1,0.6928327645051194,0.30716723549488056,494,0.13993174061433447,0.017064846416382253,0.8430034129692833
1071,Baltimore City,2370,Baltimore City Precinct 27-001,734,151,39,1636,2370,1,0.309704641350211,0.6902953586497891,2180,0.06371308016877637,0.016455696202531647,0.919831223628692
1072,Baltimore City,3583,Baltimore City Precinct 27-018,801,186,29,2782,3583,1,0.22355567959810216,0.7764443204018978,3368,0.051911805749372035,0.008093776165224673,0.9399944180854033
1073,Baltimore City,1263,Baltimore City Precinct 27-017,466,145,18,797,1263,1,0.36896278701504354,0.6310372129849564,1100,0.11480601741884403,0.014251781472684086,0.8709422011084719
1074,Baltimore City,642,Baltimore City Precinct 27-003,342,66,14,300,642,1,0.5327102803738317,0.4672897196261682,562,0.102803738317757,0.021806853582554516,0.8753894080996885
1075,Baltimore City,676,Baltimore City Precinct 27-004,338,42,14,338,676,1,0.5,0.5,620,0.0621301775147929,0.020710059171597635,0.9171597633136095
1076,Baltimore City,796,Baltimore City Precinct 27-016,371,76,5,425,796,1,0.46608040201005024,0.5339195979899497,715,0.09547738693467336,0.00628140703517588,0.8982412060301508
1077,Baltimore City,1296,Baltimore City Precinct 26-023,120,69,24,1176,1296,1,0.09259259259259259,0.9074074074074074,1203,0.05324074074074074,0.018518518518518517,0.9282407407407407
1078,Baltimore City,1224,Baltimore City Precinct 15-022,11,111,27,1213,1224,1,0.008986928104575163,0.9910130718954249,1086,0.09068627450980392,0.022058823529411766,0.8872549019607843
1079,Baltimore City,2136,Baltimore City Precinct 15-024,9,135,33,2127,2136,1,0.004213483146067416,0.9957865168539326,1968,0.06320224719101124,0.01544943820224719,0.9213483146067416
1080,Baltimore City,964,Baltimore City Precinct 27-055,16,58,11,948,964,1,0.016597510373443983,0.983402489626556,895,0.06016597510373444,0.011410788381742738,0.9284232365145229
1081,Baltimore City,951,Baltimore City Precinct 15-025,20,52,11,931,951,1,0.02103049421661409,0.9789695057833859,888,0.054679284963196635,0.011566771819137749,0.9337539432176656
1082,Baltimore City,614,Baltimore City Precinct 27-054,17,46,8,597,614,1,0.02768729641693811,0.9723127035830619,560,0.0749185667752443,0.013029315960912053,0.9120521172638436
1083,Baltimore City,804,Baltimore City Precinct 27-058,10,44,21,794,804,1,0.012437810945273632,0.9875621890547264,739,0.05472636815920398,0.026119402985074626,0.9191542288557214
1084,Baltimore City,1983,Baltimore City Precinct 27-053,65,125,33,1918,1983,1,0.03277861825516894,0.9672213817448311,1825,0.06303580433686334,0.01664145234493192,0.9203227433182047
1085,Baltimore City,3199,Baltimore City Precinct 27-052,85,212,73,3114,3199,1,0.026570803376055017,0.973429196623945,2914,0.06627070959674898,0.022819631134729602,0.9109096592685214
